ticker,cik,fiscal_year,revenue,ebit,ebitda,interest_expense,tax_expense,net_income,d_and_a,capex,assets_current,liabilities_current,cash,short_term_borrowings,long_term_debt_current,long_term_debt_noncurrent,gross_debt,net_debt,shares_out,nwc,delta_nwc,effective_tax_rate
DIS,0001744489,2022,65388000000,8108000000,13453000000,1647000000,699000000,-2864000000,5345000000,4022000000,33657000000,31077000000,17914000000,,5866000000,48540000000,54406000000,36492000000,,-21200000000,-18694000000,
DIS,0001744489,2023,67418000000,7766000000,12877000000,-1546000000,25000000,1995000000,5111000000,3578000000,29098000000,29073000000,15959000000,,3070000000,45299000000,48369000000,32410000000,,-19004000000,2196000000,0.012376237623762377
DIS,0001744489,2024,82722000000,12121000000,17284000000,-1549000000,1732000000,3145000000,5163000000,4943000000,32763000000,31139000000,11615000000,,4330000000,42101000000,46431000000,34816000000,,-14321000000,4683000000,0.35513635431617796
NFLX,0001065280,2009,1205340000,91773000,,1188000,44317000,66608000,,44256000,358925000,216017000,400430000,,,0,,,,-257522000,,0.3995221996844715
NFLX,0001065280,2010,1364661000,121506000,,2458000,48474000,83026000,,43790000,411013000,227436000,177439000,,,,,,,6138000,263660000,0.3686235741444867
NFLX,0001065280,2011,1670269000,191939000,,6475000,76332000,115860000,,45932000,637231000,388579000,139881000,,,,,,,108771000,102633000,0.39716533466533466
NFLX,0001065280,2012,2162625000,283641000,,19629000,106843000,160853000,,33837000,1830857000,1225055000,134224000,,,,,,,471578000,362807000,0.399120644312952
NFLX,0001065280,2013,3204577000,376068000,419815000,20025000,133396000,226126000,43747000,49682000,2240791000,1675926000,194499000,,,200000000,200000000,5501000,,370366000,-101212000,0.37103709925957246
NFLX,0001065280,2014,3609282000,49992000,95461000,19986000,13328000,17152000,45469000,40278000,3058763000,2154203000,508053000,,,500000000,500000000,-8053000,,396507000,26141000,0.4372703412073491
NFLX,0001065280,2015,4374562000,228347000,276721000,29142000,58671000,112403000,48374000,54143000,3927053000,2663154000,290291000,,,885849000,885849000,595558000,,973608000,577101000,0.342956849082853
NFLX,0001065280,2016,5504656000,402648000,456676000,50219000,82570000,266799000,54028000,69726000,5431840000,3529624000,604965000,,,2371362000,2371362000,1766397000,,1297251000,323643000,0.23634037364505722
NFLX,0001065280,2017,6779511000,305826000,368109000,132716000,19244000,122641000,62283000,91248000,5720291000,4586657000,1113608000,,,3364311000,3364311000,2250703000,,20026000,-1277225000,0.1356309687422913
NFLX,0001065280,2018,1957736000,49453000,106981000,150114000,73829000,186678000,57528000,107653000,7669974000,5466312000,2822795000,,,6499432000,6499432000,3676637000,,-619133000,-639159000,0.28340505245540426
NFLX,0001065280,2019,11692713000,838679000,910590000,238204000,-73608000,558929000,71911000,173302000,9694135000,6487320000,3794483000,,,10360058000,10360058000,6565575000,,-587668000,31465000,-0.1516686893829033
NFLX,0001065280,2020,15794341000,1605226000,1688383000,420493000,15216000,1211242000,83157000,173946000,6178504000,6855696000,5018437000,0,,14759260000,14759260000,9740823000,,-5695629000,-5107961000,0.012406458272521358
NFLX,0001065280,2021,20156447000,2604254000,2707833000,626023000,195315000,1866916000,103579000,253035000,9761580000,7805785000,8205550000,499878000,,15809095000,16308973000,8103423000,,-6749633000,-1054004000,0.09471053436787634
NFLX,0001065280,2022,24996056000,4585289000,4700999000,767499000,437954000,2761395000,115710000,497923000,8069825000,8488966000,6027804000,699823000,,14693072000,15392895000,9365091000,,-7146768000,-397135000,0.13688847324877654
NFLX,0001065280,2023,29697844000,6194509000,6402921000,765620000,723875000,5116228000,208412000,524585000,9266473000,7930974000,5147176000,0,,14353076000,14353076000,9205900000,,-3811677000,3335091000,0.1239490125431007
NFLX,0001065280,2024,31615550000,5632831000,5969513000,,772005000,4491924000,336682000,407729000,9918133000,8860655000,7116913000,399844000,,14143417000,14543261000,7426348000,,-6459279000,-2647602000,0.14665946292208729
CMCSA,0001166691,2009,31060000000,5578000000,,2289000000,1800000000,2587000000,,6158000000,3716000000,8939000000,1239000000,2278000000,,30178000000,32456000000,31217000000,,-8740000000,,0.4103031684522453
CMCSA,0001166691,2010,34423000000,6732000000,,2439000000,1533000000,2547000000,,5750000000,3223000000,7249000000,963000000,1156000000,,27940000000,29096000000,28133000000,,-6145000000,2595000000,0.37573529411764706
CMCSA,0001166691,2011,35756000000,7214000000,,2348000000,1478000000,3638000000,,5117000000,8886000000,8234000000,1195000000,1800000000,,29615000000,31415000000,30220000000,,-2343000000,3802000000,0.2888975762314308
CMCSA,0001166691,2012,37937000000,7980000000,,2156000000,2436000000,3635000000,,4961000000,8573000000,13241000000,671000000,1367000000,,37942000000,39309000000,38638000000,,-6706000000,-4363000000,0.4012518530719816
CMCSA,0001166691,2013,55842000000,10721000000,,2505000000,3050000000,4160000000,,5307000000,19991000000,16714000000,5984000000,2376000000,,38082000000,40458000000,34474000000,,-5083000000,1623000000,0.42302357836338417
CMCSA,0001166691,2014,62570000000,12179000000,,2521000000,3744000000,6203000000,,5714000000,14075000000,18912000000,1620000000,3280000000,,44567000000,47847000000,46227000000,,-9737000000,-4654000000,0.37639489293254247
CMCSA,0001166691,2015,64657000000,13563000000,,2574000000,3980000000,6816000000,,6596000000,13531000000,17410000000,10951000000,4217000000,,43864000000,48081000000,37130000000,,-19047000000,-9310000000,0.36865505742867727
CMCSA,0001166691,2016,68775000000,14904000000,,2617000000,3873000000,8380000000,,7420000000,12303000000,18178000000,1718000000,3627000000,,48994000000,52621000000,50903000000,,-11220000000,7827000000,0.31608585652493265
CMCSA,0001166691,2017,74510000000,15998000000,,2702000000,4959000000,8163000000,,8499000000,16361000000,21535000000,3910000000,5480000000,,55566000000,61046000000,57136000000,,-14564000000,-3344000000,0.3779149519890261
CMCSA,0001166691,2018,80736000000,16831000000,,2942000000,5298000000,8678000000,,9135000000,16343000000,21993000000,3428000000,5134000000,,59422000000,64556000000,61128000000,,-14212000000,352000000,0.37907842014882653
CMCSA,0001166691,2019,85029000000,18018000000,,3086000000,-7569000000,22735000000,,9550000000,21848000000,27603000000,3814000000,4398000000,,107345000000,111743000000,107929000000,,-13967000000,245000000,-0.49907688250032967
CMCSA,0001166691,2020,94507000000,19009000000,,3542000000,3380000000,11731000000,,9774000000,25392000000,30292000000,5500000000,4452000000,,97765000000,102217000000,96717000000,,-14852000000,-885000000,0.2236781152802594
CMCSA,0001166691,2021,108942000000,21125000000,34078000000,4567000000,3673000000,13057000000,12953000000,9953000000,26741000000,28796000000,11740000000,,3146000000,100614000000,103760000000,92020000000,,-16941000000,-2089000000,0.2195457262402869
CMCSA,0001166691,2022,103564000000,17493000000,30593000000,4588000000,3364000000,10534000000,13100000000,9179000000,24807000000,29348000000,8711000000,2132000000,,92718000000,94850000000,86139000000,,-15384000000,1557000000,0.24204921571449128
CMCSA,0001166691,2023,116385000000,20817000000,34621000000,4281000000,5259000000,14159000000,13804000000,9174000000,21826000000,27887000000,4749000000,1743000000,,93068000000,94811000000,90062000000,,-12553000000,2831000000,0.27083118755793595
CMCSA,0001166691,2024,,14041000000,27862000000,,4359000000,5370000000,13821000000,10626000000,23987000000,40198000000,6215000000,2069000000,,95021000000,97090000000,90875000000,,-24495000000,-11942000000,0.4480419364785692
T,0000732717,2009,118928000000,20404000000,41981000000,3507000000,6252000000,11951000000,21577000000,,22556000000,42290000000,2418000000,14119000000,,60872000000,74991000000,72573000000,,-36271000000,,0.343459869252321
T,0000732717,2010,123443000000,-1690000000,17983000000,3369000000,-2210000000,-2625000000,19673000000,,25187000000,36951000000,1905000000,7361000000,7328000000,64720000000,79409000000,77504000000,,-28358000000,7913000000,
T,0000732717,2011,122513000000,21000000000,40515000000,3368000000,6091000000,12138000000,19515000000,,20854000000,34854000000,1727000000,7196000000,5544000000,58971000000,71711000000,69984000000,,-28467000000,-109000000,0.33413791211805366
T,0000732717,2012,124280000000,19573000000,38952000000,2994000000,-1162000000,19864000000,19379000000,,22985000000,30892000000,3277000000,3453000000,,,3453000000,176000000,,-14637000000,13830000000,-0.06213239225751257
T,0000732717,2013,126723000000,9218000000,27595000000,3535000000,2532000000,3944000000,18377000000,20110000000,22706000000,31787000000,1201000000,3486000000,,,3486000000,2285000000,,-13768000000,869000000,0.390982087708462
T,0000732717,2014,127434000000,12997000000,31140000000,3444000000,2900000000,7264000000,18143000000,19465000000,23196000000,34995000000,3045000000,5498000000,,,5498000000,2453000000,,-20342000000,-6574000000,0.28532073986619444
T,0000732717,2015,128752000000,30752000000,49147000000,3940000000,9328000000,18418000000,18395000000,20944000000,33606000000,37282000000,4868000000,6056000000,,,6056000000,1188000000,,-14600000000,5742000000,0.3361926043393642
T,0000732717,2016,132447000000,12212000000,30485000000,3613000000,3619000000,,18273000000,21199000000,35992000000,47816000000,3339000000,7636000000,,,7636000000,4297000000,,-22799000000,-8199000000,
T,0000732717,2017,146801000000,24785000000,46801000000,4120000000,7005000000,13345000000,22016000000,19218000000,38369000000,50576000000,8603000000,9832000000,,,9832000000,1229000000,,-30642000000,-7843000000,0.34422604422604425
T,0000732717,2018,163786000000,23543000000,49390000000,4910000000,6479000000,12976000000,25847000000,,79146000000,81389000000,5121000000,38374000000,,,38374000000,33253000000,,-45738000000,-15096000000,0.33302492932408123
T,0000732717,2019,38038000000,6201000000,30588000000,6300000000,-14708000000,4662000000,24387000000,,51427000000,64420000000,5788000000,10255000000,,,10255000000,4467000000,,-29036000000,16702000000,
T,0000732717,2020,170756000000,26096000000,54526000000,7957000000,4920000000,19370000000,28430000000,,54761000000,68911000000,50498000000,11838000000,,,11838000000,-38660000000,,-76486000000,-47450000000,0.20255249073692877
T,0000732717,2021,181193000000,27955000000,56172000000,8422000000,3493000000,13903000000,28217000000,,52008000000,63438000000,5204000000,3470000000,,,3470000000,-1734000000,,-20104000000,56382000000,0.20079328581283054
T,0000732717,2022,143050000000,8372000000,30895000000,7727000000,1168000000,-5176000000,22523000000,,170768000000,106230000000,9702000000,24620000000,,,24620000000,14918000000,,30216000000,50320000000,
T,0000732717,2023,134038000000,25897000000,43749000000,6716000000,5395000000,20081000000,17852000000,,33108000000,56173000000,7924000000,7467000000,,,7467000000,-457000000,,-38456000000,-68672000000,0.21176793845187628
T,0000732717,2024,120741000000,-4587000000,13434000000,,3780000000,-8524000000,18021000000,,36458000000,51127000000,19223000000,9477000000,,,9477000000,-9746000000,,-43369000000,-4913000000,
VZ,0000732712,2009,93469000000,15578000000,,1829000000,3982000000,5521000000,,,26075000000,25906000000,3219000000,,,,,,,-3050000000,,0.4190255708723561
VZ,0000732712,2010,97354000000,2612000000,15839000000,1819000000,-2319000000,-2193000000,13227000000,,21745000000,29136000000,1153000000,,6105000000,55051000000,61156000000,60003000000,,-14649000000,-11599000000,
VZ,0000732712,2011,107808000000,15978000000,30542000000,3102000000,1919000000,4894000000,14564000000,,22348000000,30597000000,9782000000,,7542000000,45252000000,52794000000,43012000000,,-25573000000,-10924000000,0.28166740055775724
VZ,0000732712,2012,106565000000,14645000000,29238000000,2523000000,2467000000,2549000000,14593000000,,30939000000,30761000000,2009000000,,2915000000,50303000000,53218000000,51209000000,,-4746000000,20827000000,0.4918261562998405
VZ,0000732712,2013,110875000000,12880000000,27871000000,2827000000,285000000,2404000000,14991000000,,21235000000,26956000000,6668000000,,3869000000,47618000000,51487000000,44819000000,,-16258000000,-11512000000,0.10598735589438453
VZ,0000732712,2014,115846000000,13160000000,28080000000,2571000000,-660000000,875000000,14920000000,,70994000000,27050000000,13362000000,447000000,,,447000000,-12915000000,,30135000000,46393000000,-3.0697674418604652
VZ,0000732712,2015,120550000000,31968000000,46987000000,2667000000,5730000000,11497000000,15019000000,,29499000000,27987000000,3093000000,19000000,,,19000000,-3074000000,,-1600000000,-31735000000,0.3326174029140303
VZ,0000732712,2016,127079000000,19599000000,34565000000,4915000000,3314000000,9625000000,14966000000,,22355000000,35052000000,53528000000,6000000,,,6000000,-53522000000,,-66231000000,-64631000000,0.25612489373212766
VZ,0000732712,2017,131620000000,33060000000,47383000000,4920000000,9865000000,17879000000,14323000000,,26395000000,30340000000,10598000000,,,,,,,-14543000000,51688000000,0.3555723760092272
VZ,0000732712,2018,125980000000,29249000000,43476000000,4376000000,7378000000,13127000000,14227000000,,29913000000,33037000000,2079000000,150000000,,,150000000,-1929000000,,-5353000000,9190000000,0.35981467934650085
VZ,0000732712,2019,126034000000,27425000000,42166000000,4733000000,-9956000000,30101000000,14741000000,,34636000000,37930000000,2745000000,150000000,,,150000000,-2595000000,,-6189000000,-836000000,-0.49421692727724004
VZ,0000732712,2020,130863000000,22278000000,37464000000,4833000000,3584000000,15528000000,15186000000,,37473000000,44868000000,2594000000,0,10777000000,,10777000000,8183000000,,-20766000000,-14577000000,0.18752616157388027
VZ,0000732712,2021,131868000000,30378000000,44749000000,4730000000,2945000000,19265000000,14371000000,4100000000,54594000000,39660000000,22171000000,320000000,5889000000,,6209000000,-15962000000,,-13446000000,7320000000,0.1325979288608735
VZ,0000732712,2022,128292000000,28798000000,43073000000,4247000000,5619000000,17801000000,14275000000,5900000000,36728000000,47160000000,2921000000,0,7443000000,,7443000000,4522000000,,-20796000000,-7350000000,0.23992314261315115
VZ,0000732712,2023,133613000000,32448000000,46567000000,3485000000,6802000000,22065000000,14119000000,6000000000,37857000000,50171000000,2605000000,150000000,9963000000,,10113000000,7508000000,,-25032000000,-4236000000,0.23563238299788686
VZ,0000732712,2024,136835000000,30467000000,45059000000,,6523000000,21256000000,14592000000,3800000000,36814000000,53223000000,2065000000,0,12973000000,,12973000000,10908000000,,-31447000000,-6415000000,0.234817668022607
TMUS,0001283699,2010,2751516000,467767000,723086000,179398000,129986000,149438000,255319000,954612000,1491391000,797469000,1470208000,,,,,,,-776286000,,0.46519268208886855
TMUS,0001283699,2011,,535288000,913144000,270285000,86835000,176844000,377856000,831674000,1593885000,802420000,697948000,,,,,,,93517000,869803000,0.3293208787958085
TMUS,0001283699,2012,,718898000,1168630000,263125000,118879000,193415000,449732000,790385000,2743593000,816723000,929381000,,,,,,,997489000,903972000,0.38066373353314503
TMUS,0001283699,2013,20618000000,-4279000000,-1297000000,0,-216000000,-4718000000,2982000000,2729000000,5541000000,5592000000,109000000,,,0,,,,-160000000,-1157489000,
TMUS,0001283699,2014,19719000000,-6397000000,-3210000000,0,350000000,-7336000000,3187000000,2901000000,12228000000,5808000000,390000000,,,14345000000,14345000000,13955000000,,6030000000,6190000000,
TMUS,0001283699,2015,24420000000,996000000,4623000000,545000000,16000000,35000000,3627000000,4025000000,13984000000,8776000000,394000000,,,16273000000,16273000000,15879000000,,4814000000,-1216000000,0.3137254901960784
TMUS,0001283699,2016,29564000000,1416000000,5828000000,1073000000,166000000,247000000,4412000000,4317000000,14890000000,9528000000,5891000000,,,20461000000,20461000000,14570000000,,-529000000,-5343000000,0.4019370460048426
TMUS,0001283699,2017,32467000000,2479000000,7167000000,1085000000,245000000,733000000,4688000000,4724000000,14217000000,9022000000,5315000000,,,21832000000,21832000000,16517000000,,-120000000,409000000,0.2505112474437628
TMUS,0001283699,2018,,4050000000,10293000000,1418000000,867000000,1460000000,6243000000,4702000000,8915000000,11515000000,4582000000,,,12121000000,12121000000,7539000000,,-7182000000,-7062000000,0.3725827245380318
TMUS,0001283699,2019,,4888000000,10872000000,,-1375000000,4536000000,5984000000,5237000000,8281000000,10267000000,1203000000,25000000,841000000,12124000000,12990000000,11787000000,,-4055000000,3127000000,-0.43498892755457136
TMUS,0001283699,2020,,5309000000,11795000000,,1029000000,2888000000,6486000000,5541000000,9305000000,12506000000,1528000000,25000000,25000000,10958000000,11008000000,9480000000,,-4779000000,-724000000,0.2627010467194281
TMUS,0001283699,2021,,5722000000,12338000000,,1135000000,3468000000,6616000000,6391000000,23885000000,21703000000,10385000000,4579000000,4579000000,61830000000,70988000000,60603000000,,-17361000000,-12582000000,0.24657831848794265
TMUS,0001283699,2022,,6636000000,20787000000,,786000000,3064000000,14151000000,11034000000,20891000000,23499000000,6631000000,3378000000,3378000000,67076000000,73832000000,67201000000,,-15995000000,1366000000,0.20415584415584415
TMUS,0001283699,2023,,6892000000,23275000000,,327000000,3024000000,16383000000,12326000000,19067000000,24742000000,4507000000,5164000000,,66796000000,71960000000,67453000000,,-15346000000,649000000,0.09758281110116383
TMUS,0001283699,2024,,6543000000,20194000000,,556000000,2590000000,13651000000,13970000000,19015000000,20928000000,5135000000,3619000000,,71399000000,75018000000,69883000000,,-10667000000,4679000000,0.17673235855054037
CHTR,0001091667,2012,7059000000,1024000000,2224000000,877000000,295000000,-237000000,1200000000,1209000000,357000000,1157000000,709000000,,,12856000000,12856000000,12147000000,,-1509000000,,5.086206896551724
CHTR,0001091667,2013,7204000000,1041000000,2341000000,963000000,299000000,-369000000,1300000000,1311000000,330000000,1224000000,4000000,,,12808000000,12808000000,12804000000,,-898000000,611000000,
CHTR,0001091667,2014,7504000000,915000000,2315000000,,257000000,-304000000,1400000000,1745000000,322000000,1467000000,2000000,,,14181000000,14181000000,14179000000,,-1147000000,-249000000,
CHTR,0001091667,2015,8155000000,909000000,2509000000,,120000000,-169000000,1600000000,1825000000,345000000,1635000000,7000000,,,20887000000,20887000000,20880000000,,-1297000000,-150000000,
CHTR,0001091667,2016,9108000000,971000000,2771000000,,236000000,-183000000,1800000000,2221000000,345000000,1972000000,21000000,,0,35723000000,35723000000,35702000000,,-1648000000,-351000000,4.452830188679245
CHTR,0001091667,2019,41581000000,4106000000,11906000000,,-9087000000,9895000000,7800000000,8681000000,2730000000,12095000000,551000000,,3290000000,69537000000,72827000000,72276000000,,-13206000000,-11558000000,-11.246287128712872
CHTR,0001091667,2020,43634000000,5221000000,13121000000,,180000000,1230000000,7900000000,9125000000,6471000000,12385000000,3483000000,,3500000000,75578000000,79078000000,75595000000,,-12897000000,309000000,0.1276595744680851
CHTR,0001091667,2021,45764000000,6511000000,14311000000,,439000000,1668000000,7800000000,7195000000,3909000000,9875000000,1001000000,,1008000000,81744000000,82752000000,81751000000,,-7975000000,4922000000,0.2083531086853346
CHTR,0001091667,2022,48097000000,8405000000,16205000000,,626000000,3222000000,7800000000,7415000000,3566000000,12458000000,601000000,,2997000000,88564000000,91561000000,90960000000,,-12490000000,-4515000000,0.16268191268191268
CHTR,0001091667,2023,51682000000,10526000000,18226000000,,1068000000,4654000000,7700000000,7635000000,4017000000,12065000000,645000000,,1510000000,96093000000,97603000000,96958000000,,-10203000000,2287000000,0.18664802516602585
CHTR,0001091667,2024,54022000000,11962000000,19562000000,,1613000000,5055000000,7600000000,9376000000,4132000000,13214000000,709000000,,2000000000,95777000000,97777000000,97068000000,,-11791000000,-1588000000,0.2419016196760648
EA,0000712515,2009,,-487000000,,,-53000000,-454000000,,,3120000000,1136000000,1371000000,,,,,,,613000000,,
EA,0000712515,2010,,-827000000,-710000000,,233000000,-1088000000,117000000,,2585000000,1574000000,1553000000,,,,,,,-542000000,-1155000000,
EA,0000712515,2011,,-686000000,-563000000,2000000,-29000000,-677000000,123000000,,3032000000,2001000000,1621000000,,,,,,,-590000000,-48000000,
EA,0000712515,2012,,-312000000,-208000000,1000000,-3000000,-276000000,104000000,,2609000000,2120000000,1273000000,,,,,,,-784000000,-194000000,
EA,0000712515,2013,,35000000,137000000,20000000,-58000000,76000000,102000000,,2325000000,1917000000,1579000000,,,,,,,-1171000000,-387000000,-3.2222222222222223
EA,0000712515,2015,,121000000,239000000,29000000,41000000,98000000,118000000,,3138000000,2390000000,1293000000,,,,,,,-545000000,626000000,0.2949640287769784
EA,0000712515,2016,,33000000,159000000,30000000,-1000000,8000000,126000000,,3720000000,2747000000,1292000000,,,,,,,-319000000,226000000,-0.14285714285714285
EA,0000712515,2017,,948000000,1074000000,31000000,50000000,875000000,126000000,,4354000000,2418000000,1782000000,,,,,,,154000000,473000000,0.05405405405405406
EA,0000712515,2018,,898000000,1017000000,28000000,-279000000,1156000000,119000000,,5199000000,2415000000,2068000000,,,,,,,716000000,562000000,-0.3181299885974915
EA,0000712515,2019,4845000000,1224000000,1339000000,47000000,243000000,967000000,115000000,,6004000000,2491000000,2493000000,,,,,,,1020000000,304000000,0.20082644628099172
EA,0000712515,2020,5150000000,1434000000,1554000000,44000000,406000000,1043000000,120000000,,6381000000,2265000000,2565000000,,,,,,,1551000000,531000000,0.28019323671497587
EA,0000712515,2021,4950000000,996000000,1117000000,45000000,60000000,1019000000,121000000,8000000,6517000000,2664000000,4258000000,,,,,,,-405000000,-1956000000,0.05560704355885079
EA,0000712515,2022,5537000000,1445000000,1565000000,44000000,-1531000000,3039000000,120000000,8000000,7213000000,2964000000,4708000000,,,,,,,-459000000,-54000000,-1.0152519893899203
EA,0000712515,2023,5629000000,1046000000,1184000000,45000000,180000000,837000000,138000000,17000000,4151000000,3513000000,,,,,,,,638000000,1097000000,0.17699115044247787
EA,0000712515,2024,6991000000,1129000000,1291000000,58000000,292000000,789000000,162000000,19000000,3969000000,3285000000,,,,,,,,684000000,46000000,0.27012025901942643
EA,0000712515,2025,7426000000,1332000000,1525000000,58000000,524000000,802000000,193000000,,4247000000,3090000000,,,,,,,,1157000000,473000000,0.3951734539969834
TTWO,0000946581,2010,,111034000,132356000,,13271000,,21322000,12123000,628567000,354293000,77757000,,,97063000,97063000,19306000,,196517000,,
TTWO,0000946581,2011,,-120179000,-102605000,,4487000,-140454000,17574000,11176000,566603000,230888000,280277000,,,107239000,107239000,-173038000,,55438000,-141079000,
TTWO,0000946581,2012,,77142000,92141000,,9819000,48458000,14999000,9653000,743617000,218725000,145838000,,,316340000,316340000,170502000,,379054000,323616000,0.16848842596564684
TTWO,0000946581,2013,,-84266000,-72143000,,3863000,-108816000,12123000,10786000,866152000,336999000,280359000,,,335202000,335202000,54843000,,248794000,-130260000,
TTWO,0000946581,2015,,5239000,15873000,,5050000,-29491000,10634000,16820000,1399440000,474820000,420279000,,,454031000,454031000,33752000,,504341000,255547000,
TTWO,0000946581,2016,,415256000,428615000,,14459000,361605000,13359000,29813000,1779859000,966260000,402502000,,,473030000,473030000,70528000,,411097000,-93244000,0.03844824285228046
TTWO,0000946581,2017,,-258463000,-237406000,,6590000,-279470000,21057000,49501000,2045276000,1220411000,935400000,,,497935000,497935000,-437465000,,-110535000,-521632000,
TTWO,0000946581,2018,,-10828000,17972000,,-30048000,-8302000,28800000,37280000,2195242000,1685892000,911120000,,,251929000,251929000,-659191000,,-401770000,-291235000,
TTWO,0000946581,2019,1779748000,91305000,122012000,,9662000,67303000,30707000,21167000,2409177000,1726929000,808973000,,,8068000,8068000,-800905000,,-126725000,275045000,0.1255375820178003
TTWO,0000946581,2020,1792892000,135577000,179546000,,-36908000,173533000,43969000,61557000,2827835000,1951794000,826525000,,,,,,,49516000,176241000,-0.2701408966148216
TTWO,0000946581,2021,2668394000,206672000,246904000,,-101052000,333837000,40232000,66969000,3493351000,2038539000,1357664000,,,,,,,97148000,47632000,-0.4341001353179973
TTWO,0000946581,2022,3088970000,425267000,473380000,,53980000,404459000,48113000,53384000,4220515000,2234715000,1422884000,,,,,,,562916000,465768000,0.11774739932684611
TTWO,0000946581,2023,3372800000,629400000,685000000,108600000,88900000,588900000,55600000,68900000,3871100000,2105000000,1732100000,0,,0,,,,34000000,-528916000,0.13115963411035703
TTWO,0000946581,2024,3504800000,473600000,534700000,108600000,47400000,418000000,61100000,158600000,2508100000,3851600000,827400000,1346800000,,1733000000,3079800000,2252400000,,-3517700000,-3551700000,0.10184787279759347
TTWO,0000946581,2025,5349900000,-1165200000,-1042900000,132000000,-213400000,-1124700000,122300000,204200000,2259700000,2406400000,754000000,24600000,,3058300000,3082900000,2328900000,,-925300000,2592400000,
XOM,0000034088,2009,,,,400000000,29864000000,40610000000,12250000000,15387000000,72266000000,49100000000,28244000000,2400000000,,,2400000000,-25844000000,,-7478000000,,0.42375911683741524
XOM,0000034088,2010,,,,673000000,36530000000,45220000000,12379000000,19318000000,55235000000,52061000000,33981000000,2476000000,348000000,,2824000000,-31157000000,,-33631000000,-26153000000,0.44685015290519875
XOM,0000034088,2011,301500000000,34777000000,46694000000,548000000,15119000000,19280000000,11917000000,22491000000,58984000000,62633000000,31437000000,2787000000,345000000,,3132000000,-28305000000,,-38218000000,-4587000000,0.4395185906567051
XOM,0000034088,2012,370125000000,52959000000,67719000000,259000000,21561000000,30460000000,14760000000,26871000000,72963000000,77505000000,10693000000,7711000000,3431000000,,11142000000,449000000,,-26377000000,11841000000,0.4144672343861133
XOM,0000034088,2013,467029000000,73257000000,88840000000,247000000,31051000000,41060000000,15583000000,30975000000,64460000000,64139000000,7825000000,3653000000,1025000000,7500000000,12178000000,4353000000,,-12182000000,14195000000,0.43060004714953337
XOM,0000034088,2014,451509000000,78726000000,94614000000,327000000,31045000000,44880000000,15888000000,34271000000,59308000000,71724000000,12664000000,15808000000,1034000000,6500000000,23342000000,10678000000,,-41922000000,-29740000000,0.4088903523213698
XOM,0000034088,2015,420836000000,57711000000,74893000000,9000000,24263000000,32580000000,17182000000,33669000000,52910000000,64633000000,9582000000,17468000000,770000000,11300000000,29538000000,19956000000,,-39543000000,2379000000,0.42684235525922276
XOM,0000034088,2016,394105000000,51630000000,68927000000,286000000,18015000000,32520000000,17297000000,32952000000,42623000000,53976000000,4644000000,18762000000,558000000,18700000000,38020000000,33376000000,,-35317000000,4226000000,0.3564856040368062
XOM,0000034088,2017,239854000000,21966000000,40014000000,311000000,5415000000,16150000000,18048000000,26490000000,41416000000,47638000000,4616000000,13830000000,2960000000,27700000000,44490000000,39874000000,,-27628000000,7689000000,0.2511013215859031
XOM,0000034088,2018,200628000000,7969000000,30277000000,453000000,-406000000,7840000000,22308000000,16163000000,47134000000,57771000000,3705000000,17930000000,4766000000,23100000000,45796000000,42091000000,,-37038000000,-9410000000,-0.054613935969868174
XOM,0000034088,2019,244363000000,18674000000,38567000000,601000000,-1174000000,19710000000,19893000000,15402000000,47973000000,57138000000,3042000000,17258000000,1617000000,,18875000000,15833000000,,-31082000000,5956000000,-0.06333621061717738
XOM,0000034088,2020,290212000000,30953000000,49698000000,766000000,9532000000,20840000000,18745000000,19574000000,50052000000,63989000000,3089000000,20578000000,2930000000,,23508000000,20419000000,,-40534000000,-9452000000,0.313841696299223
XOM,0000034088,2021,264938000000,20056000000,39054000000,830000000,5282000000,14340000000,18998000000,24361000000,44893000000,56363000000,4364000000,20458000000,2392000000,,22850000000,18486000000,,-38684000000,1850000000,0.2691876465192131
XOM,0000034088,2022,181502000000,-28883000000,17126000000,1158000000,-5632000000,-22440000000,46009000000,17282000000,59154000000,56643000000,6802000000,4276000000,181000000,,4457000000,-2345000000,,-8748000000,29936000000,
XOM,0000034088,2023,285640000000,31234000000,51841000000,947000000,7636000000,23040000000,20607000000,12076000000,97631000000,69045000000,29640000000,634000000,4009000000,,4643000000,-24997000000,,-5697000000,3051000000,0.24892424044855913
XOM,0000034088,2024,413680000000,77753000000,101793000000,798000000,20176000000,55740000000,24040000000,18407000000,96609000000,65316000000,31539000000,4090000000,4892000000,,8982000000,-22557000000,,-9228000000,-3531000000,0.26576742715633067
CVX,0000093410,2009,220904000000,,,166000000,13479000000,18688000000,8708000000,,36470000000,32023000000,10493000000,2818000000,,5742000000,8560000000,-1933000000,,-8864000000,,0.4190319271302888
CVX,0000093410,2010,273005000000,,,28000000,19026000000,23931000000,9528000000,,37216000000,26211000000,7362000000,384000000,66000000,9829000000,10279000000,2917000000,,3193000000,12057000000,0.4429080243033731
CVX,0000093410,2011,171636000000,,,28000000,7965000000,10483000000,12110000000,,48841000000,29012000000,9347000000,187000000,33000000,11003000000,11223000000,1876000000,,10262000000,7069000000,0.43175411968777105
CVX,0000093410,2012,204928000000,,,50000000,12919000000,19024000000,13063000000,,53234000000,33600000000,8716000000,340000000,17000000,9684000000,10041000000,1325000000,,10561000000,299000000,0.4044391572488495
